image_id,geometry,id,constellation,collection,providerName,providerProperties,sceneId,producer,acquisitionDate,start_datetime,end_datetime,cloudCoverage,resolution,deliveryTime,Cost,image_id,area
219,"POLYGON ((2.38132803 48.903052229999986, 2.38193738 48.76879321, 2.3819487 48.76796526, 2.3819652899999997 48.76575040000001, 2.5884676899999994 48.77288207, 2.5884681799999996 48.77509233, 2.58846891 48.775921839999995, 2.5888876799999996 48.90988003, 2.38132803 48.903052229999986))",2ed6fcac-af52-4591-9004-fac383e505c1,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-06-13T13:55:59Z', 'processingDate': '2022-05-30T11:20:07.465Z', 'azimuthAngle': 180.0674278494711, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '879cc567-042b-47c0-a800-1a87fbf70e95', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_01610502587410', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.837827227972205, 'lon': 2.4851078547590553}, 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': '4bbc08eb-8ee7-4733-8526-eaa3f0623dce', 'publicationDate': '2022-05-30T18:13:23.98811238Z', 'illuminationElevationAngle': 60.38960656301563, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2032-06-10T11:27:04.16823717Z', 'incidenceAngleAcrossTrack': 14.239278306261525, 'illuminationAzimuthAngle': 152.33714205445648, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -12.44308486004483, 'incidenceAngle': 18.20186252519941, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",2ed6fcac-af52-4591-9004-fac383e505c1,airbus,2022-05-30T10:50:03.373Z,,,31.0,0.3,HOURS,415800,197,231.8077526832872
220,"POLYGON ((2.22311998 49.16617175999999, 2.2235366599999997 48.95460199999999, 2.50125937 48.952698659999996, 2.5016404399999996 49.164658460000005, 2.22311998 49.16617175999999))",4f07e1f7-23fc-4da4-8307-876f8afa79a9,phr,phr,oneatlas,"{'commercialReference': 'SO22025235', 'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202205181102096_FR1_PX_E002N49_0502_02085', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-05-19T05:37:17.052747045Z', 'processingDate': '2022-05-19T04:16:04.230', 'parentIdentifier': 'DS_PHR1B_202205181102466_FR1_PX_E002N49_0502_02089', 'azimuthAngle': 180.0172424208134, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '9bd60a59-ede6-4483-81af-2d81ab177a0f', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'customerReference': 'C301000', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 49.05944257691427, 'lon': 2.362380209578815}, 'workspaceName': 'public', 'processorName': 'DRS-MM V2.9vV2.9', 'correlationId': '31b9f240-c957-4590-b939-f883b3ac1295', 'publicationDate': '2022-05-19T05:37:17.052747045Z', 'illuminationElevationAngle': 59.36321856705793, 'productType': 'bundle', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2023-05-19T05:37:17.05275023Z', 'incidenceAngleAcrossTrack': -3.624404830969603, 'illuminationAzimuthAngle': 158.8671623877473, 'format': 'image/jp2', 'incidenceAngleAlongTrack': -8.518630712458929, 'incidenceAngle': 9.236939113652095, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1B_202205181102466_FR1_PX_E002N49_0502_02089', 'organisationName': 'AIRBUS DS GEO'}",4f07e1f7-23fc-4da4-8307-876f8afa79a9,airbus,2022-05-18T11:02:46.681Z,,,13.82,0.5,MINUTES,208610,198,478.6971331064418
221,"POLYGON ((2.22202509 48.998591819999994, 2.32446295 48.999010789999986, 2.5036622799999995 48.9972564, 2.50472686 49.559693519999996, 2.38720179 49.56091356999999, 2.2206426299999995 49.56072805, 2.22202509 48.998591819999994))",12214fce-3734-4153-9a20-b716a5dc0267,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202205181102314_FR1_PX_E002N49_0507_05320', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-06-01T12:34:48Z', 'processingDate': '2022-05-18T11:59:35.991Z', 'parentIdentifier': 'DS_PHR1B_202205181102314_FR1_PX_E002N49_0507_05320', 'azimuthAngle': 179.9983695873851, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '53d7e3f7-4acc-4241-b1bc-408f0a1ff1eb', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 49.27863520456499, 'lon': 2.3626847480340083}, 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': '31acc3d2-f1d9-49eb-96a3-5f1daabfd106', 'publicationDate': '2022-05-18T12:09:30.709468841Z', 'illuminationElevationAngle': 59.15467908220324, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2032-05-29T12:32:08.324013547Z', 'incidenceAngleAcrossTrack': -1.532802335744891, 'illuminationAzimuthAngle': 159.0022883207901, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -13.60731712226959, 'incidenceAngle': 13.68709934084667, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1B_202205181102314_FR1_PX_E002N49_0507_05320', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",12214fce-3734-4153-9a20-b716a5dc0267,airbus,2022-05-18T11:02:31.430Z,,,42.1,0.5,HOURS,109080,199,1286.9243541686296
222,"POLYGON ((1.71377555 48.609576889999985, 1.7377738199999997 48.60961359000001, 1.8712190800000001 48.60920398999999, 2.0575086 48.60688346, 2.05896629 48.66381847, 2.0606598 48.70356868, 2.06067335 48.713492549999984, 2.06096042 48.723420649999994, 2.0609047799999995 48.73333863999999, 2.0618715 48.79285402, 2.0624991399999995 48.81269106999999, 2.06274462 48.83251083999999, 2.06256656 48.8523174, 2.06288314 48.862226289999995, 2.06293157 48.88202431, 2.06329762 48.89193487, 2.06381719 48.94141728, 2.06333658 49.03033855999999, 2.06274583 49.05006319, 2.06274894 49.05993632, 2.06161755 49.10922707999998, 2.06083535 49.12891604, 2.06094008 49.138778269999996, 2.06083594 49.14863062, 2.0595530699999998 49.18799832, 2.05947838 49.197843589999984, 2.05896417 49.21751285, 2.05525977 49.30592144999999, 2.0306245599999997 49.305615049999986, 1.8972800200000002 49.30335827999999, 1.7167785 49.29859145999999, 1.71777271 49.272186999999995, 1.7185234799999998 49.243115229999994, 1.71890888 49.2140133, 1.7193022 49.204327109999994, 1.7196561 49.17521711999999, 1.72056373 49.146112519999996, 1.72038632 49.13638854, 1.7207278299999997 49.10725058999999, 1.7206113 49.09752441999999, 1.7214106999999998 49.068388709999994, 1.7212684599999997 49.04892271, 1.7216529899999997 49.010019669999984, 1.7221232199999998 49.00030371, 1.72220871 48.98082805, 1.7214756499999997 48.95158184999999, 1.7208725 48.893078319999994, 1.72074683 48.8540653, 1.71923597 48.79545709, 1.7188570199999997 48.76615007999999, 1.71853521 48.75637427, 1.71795569 48.72705068, 1.7170638 48.70747934, 1.7159246199999998 48.668339839999994, 1.71377555 48.609576889999985))",c3d6a170-0643-45a5-a5bb-325afcd9fb45,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202205161118146_FR1_PX_E001N48_1123_06245', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-05-30T18:08:33Z', 'processingDate': '2022-05-16T12:17:50.364Z', 'parentIdentifier': 'DS_PHR1B_202205161118146_FR1_PX_E001N48_1123_06245', 'azimuthAngle': 180.050385234506, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '8885fc57-9932-48c4-8c42-87b0442d5f2f', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.95571849382857, 'lon': 1.888796367210488}, 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': '244d5c99-0fae-4043-95d7-04b8b2837f63', 'publicationDate': '2022-05-16T16:33:31.206859413Z', 'illuminationElevationAngle': 59.74515044151393, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2032-05-27T12:57:10.005171634Z', 'incidenceAngleAcrossTrack': -27.18615587077592, 'illuminationAzimuthAngle': 165.4462633135033, 'format': 'image/tiff', 'incidenceAngleAlongTrack': 1.553547948071534, 'incidenceAngle': 27.21858631941513, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1B_202205161118146_FR1_PX_E001N48_1123_06245', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",c3d6a170-0643-45a5-a5bb-325afcd9fb45,airbus,2022-05-16T11:18:14.680Z,,,30.1,0.5,HOURS,144860,200,1931.4405973671733
223,"POLYGON ((1.95674828 48.863763809999995, 2.06125927 48.85378365999999, 2.12749664 48.846849009999985, 2.16052182 48.84341848, 2.2275868 48.83562503, 2.2926304599999994 48.828241469999995, 2.29290021 48.84414459999999, 2.2932785899999995 48.88804786, 2.2936631 48.98667679999999, 2.29333315 49.00881592999999, 2.29320193 49.041730709999996, 2.29342013 49.05250531, 2.29328891 49.085329079999994, 2.29361712 49.10687026, 2.2935205799999996 49.11781226999999, 2.2936621300000004 49.16114513999999, 2.29246397 49.248536949999995, 2.2927257999999995 49.26991623999999, 2.2921796499999996 49.31336549, 2.29227531 49.3347846, 2.29214359 49.34560504, 2.29174911 49.35660735, 2.2912548599999996 49.37837231999999, 2.29140951 49.38895781999999, 2.2913699899999997 49.39967660000001, 2.29073937 49.43217751999999, 2.18533519 49.4417409, 2.03814547 49.45382037, 1.95844954 49.4599442, 1.9590413100000001 49.43348993999999, 1.95920461 49.39094946, 1.9589171500000002 49.369916659999994, 1.9599832799999999 49.23018845, 1.9596823 49.208950359999996, 1.9596741799999997 49.12280379999999, 1.9591210099999996 49.069117939999984, 1.9592455600000003 49.04732601, 1.9587359799999995 49.02599944999999, 1.9587245700000002 49.01514491, 1.95905825 49.00402093, 1.9580171699999995 48.95035799, 1.9578332199999997 48.92865991, 1.9569561699999998 48.89650748999999, 1.95674828 48.863763809999995))",57ee836e-8915-4c32-989d-87fc54d521d2,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202205161117286_FR1_PX_E002N49_0204_04902', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-05-30T18:08:28Z', 'processingDate': '2022-05-16T12:17:24.422Z', 'parentIdentifier': 'DS_PHR1B_202205161117286_FR1_PX_E002N49_0204_04902', 'azimuthAngle': 180.0228334195105, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '170c6b81-3a2d-42b2-b206-343984687f46', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 49.14354428516349, 'lon': 2.125205693634899}, 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': '244d5c99-0fae-4043-95d7-04b8b2837f63', 'publicationDate': '2022-05-16T16:27:00.625841938Z', 'illuminationElevationAngle': 59.55688959172721, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2032-05-27T12:57:10.005187682Z', 'incidenceAngleAcrossTrack': -20.83401645127174, 'illuminationAzimuthAngle': 165.5000576198658, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -23.25955927964441, 'incidenceAngle': 29.85930798532798, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1B_202205161117286_FR1_PX_E002N49_0204_04902', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",57ee836e-8915-4c32-989d-87fc54d521d2,airbus,2022-05-16T11:17:28.681Z,,,34.805280590938395,0.5,HOURS,452670,201,1625.0299604210768
224,"POLYGON ((2.22127397 49.136156619999994, 2.22141182 49.00870369, 2.22141676 49.00791031999999, 2.22141159 49.00440764999999, 2.41732466 49.00244641, 2.41733749 49.005967039999994, 2.4173385699999996 49.006760129999996, 2.41748783 49.13486636999999, 2.22127397 49.136156619999994))",67576c3f-eba3-4a57-af69-f0cdea6992c8,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-05-30T13:06:02Z', 'processingDate': '2022-05-15T11:32:03.338Z', 'azimuthAngle': 179.85341424036488, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '3041b54a-eb7b-4ddf-918b-b7dfd50ade0a', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_01526802416271', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 49.069313102325296, 'lon': 2.3193809018251854}, 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': '4e7e0705-46f5-4ecc-a921-e6f90aa2687e', 'publicationDate': '2022-05-15T11:37:42.682052751Z', 'illuminationElevationAngle': 58.02148399720902, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2032-05-27T09:07:04.891279095Z', 'incidenceAngleAcrossTrack': -5.677368996805305, 'illuminationAzimuthAngle': 159.2747764565694, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -7.504015139943303, 'incidenceAngle': 9.30417905492024, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",67576c3f-eba3-4a57-af69-f0cdea6992c8,airbus,2022-05-15T11:01:19.742Z,,,49.0,0.3,HOURS,120600,202,210.44562805207858
225,"POLYGON ((2.2216120399999997 48.7868833, 2.2216624 48.66082301, 2.22166685 48.660042159999996, 2.22165802 48.65657551999999, 2.41714913 48.655708669999996, 2.4171607 48.65919736, 2.41717001 48.659981759999994, 2.4172754100000002 48.786832649999994, 2.2216120399999997 48.7868833))",589141ec-e4e2-4623-9793-c9fbda86b93d,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-05-30T13:05:27Z', 'processingDate': '2022-05-15T11:32:04.043Z', 'azimuthAngle': 180.18159829552545, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '2b91ceaa-2ca3-4b90-b3f9-9a38157f234d', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_01526802416263', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.721318851872695, 'lon': 2.3194437250086826}, 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': '4e7e0705-46f5-4ecc-a921-e6f90aa2687e', 'publicationDate': '2022-05-15T11:37:37.642979122Z', 'illuminationElevationAngle': 58.361487602303406, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2032-05-27T09:07:04.891278009Z', 'incidenceAngleAcrossTrack': -8.292610667716092, 'illuminationAzimuthAngle': 159.1850164279854, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -1.3440758232128154, 'incidenceAngle': 8.39589841634822, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",589141ec-e4e2-4623-9793-c9fbda86b93d,airbus,2022-05-15T11:01:34.741Z,,,49.6,0.3,HOURS,376200,203,209.18647485799409
226,"POLYGON ((2.21785692 49.16592309, 2.21880093 48.95118248, 2.50628052 48.95370059, 2.5073803699999995 49.16699780999999, 2.21785692 49.16592309))",7798fa64-1a78-4412-b69b-043a91965c76,phr,phr,oneatlas,"{'commercialReference': 'SO22024410', 'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202205131050549_FR1_PX_E002N49_0502_02102', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-05-14T02:12:28.671675123Z', 'processingDate': '2022-05-14T01:05:18.227', 'parentIdentifier': 'DS_PHR1B_202205131051319_FR1_PX_E002N49_0502_02106', 'azimuthAngle': 179.9944049980494, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '4031118b-f81f-414d-b1f6-81b2f2fa6ae8', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'customerReference': 'C301000', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 49.05910257546236, 'lon': 2.362618643972615}, 'workspaceName': 'public', 'processorName': 'DRS-MM V2.9vV2.9', 'correlationId': 'f0d014d7-bdf0-435b-8ae5-7c85871fb613', 'publicationDate': '2022-05-14T02:12:28.671675123Z', 'illuminationElevationAngle': 57.53714682480841, 'productType': 'bundle', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2023-05-14T02:12:28.671679059Z', 'incidenceAngleAcrossTrack': 13.13143623041573, 'illuminationAzimuthAngle': 154.7300723122332, 'format': 'image/jp2', 'incidenceAngleAlongTrack': -2.362512278677286, 'incidenceAngle': 13.32798899858292, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1B_202205131051319_FR1_PX_E002N49_0502_02106', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",7798fa64-1a78-4412-b69b-043a91965c76,airbus,2022-05-13T10:51:31.931Z,,,7.22,0.5,MINUTES,218970,204,501.8484899837594
227,"POLYGON ((2.44074832 48.85704342999999, 2.4417046799999995 48.67564079, 2.72149362 48.672621619999994, 2.72230048 48.85316184999999, 2.44074832 48.85704342999999))",367337de-59b8-4d23-bfe5-948b388db74d,phr,phr,oneatlas,"{'commercialReference': 'SO22024410', 'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202205131051158_FR1_PX_E002N48_0719_01783', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-05-14T01:37:05.878701241Z', 'processingDate': '2022-05-14T01:01:35.836', 'parentIdentifier': 'DS_PHR1B_202205131051528_FR1_PX_E002N48_0719_01787', 'azimuthAngle': 180.002607330843, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '3d3bd4ba-f379-47f8-b38b-bd06b114a0ef', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'customerReference': 'C301000', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 48.76486181515766, 'lon': 2.5815243983860383}, 'workspaceName': 'public', 'processorName': 'DRS-MM V2.9vV2.9', 'correlationId': '94af150e-5a16-41d8-aaf5-646235958cec', 'publicationDate': '2022-05-14T01:37:05.878701241Z', 'illuminationElevationAngle': 57.86642572275274, 'productType': 'bundle', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2023-05-14T01:37:05.878706168Z', 'incidenceAngleAcrossTrack': 8.81242820200241, 'illuminationAzimuthAngle': 154.902419173019, 'format': 'image/jp2', 'incidenceAngleAlongTrack': 7.049175846738461, 'incidenceAngle': 11.21656203612712, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1B_202205131051528_FR1_PX_E002N48_0719_01787', 'organisationName': 'AIRBUS DS GEO'}",367337de-59b8-4d23-bfe5-948b388db74d,airbus,2022-05-13T10:51:52.805Z,,,0.0,0.5,MINUTES,321660,205,415.25146641972043
228,"POLYGON ((1.9831216699999996 48.895630909999994, 2.11601851 48.89566952, 2.2699326999999996 48.89396139, 2.2704066 49.01772367, 2.27084194 49.09928158, 2.27133887 49.16274126999999, 2.1376095399999997 49.16512946999999, 1.9815520799999995 49.16623109, 1.98126968 49.09620433999999, 1.98186213 49.02318780999999, 1.9816703499999997 48.995907069999994, 1.9824594899999997 48.9320968, 1.9831216699999996 48.895630909999994))",4c317d6f-fc54-4713-9a0d-8ebb422f3da7,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202205131051421_FR1_PX_E002N49_0201_02636', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-05-27T13:26:27Z', 'processingDate': '2022-05-13T12:52:37.12Z', 'parentIdentifier': 'DS_PHR1B_202205131051421_FR1_PX_E002N49_0201_02636', 'azimuthAngle': 180.0014383109248, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '4e5b3050-282f-451f-8b40-f1d7b44bf844', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 49.0300629495335, 'lon': 2.126304271933935}, 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': '81d35d82-a1e5-4418-85df-573f0756caf5', 'publicationDate': '2022-05-13T13:05:04.455764626Z', 'illuminationElevationAngle': 57.50049663395669, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2032-05-24T13:22:05.838865616Z', 'incidenceAngleAcrossTrack': 13.14900961115259, 'illuminationAzimuthAngle': 154.3092231607097, 'format': 'image/tiff', 'incidenceAngleAlongTrack': 3.719781814312963, 'incidenceAngle': 13.63040147377707, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1B_202205131051421_FR1_PX_E002N49_0201_02636', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",4c317d6f-fc54-4713-9a0d-8ebb422f3da7,airbus,2022-05-13T10:51:42.181Z,,,27.161353678675436,0.5,HOURS,308700,206,633.1582295263617
229,"POLYGON ((2.4548493 49.06777547999999, 2.46147341 48.483683709999994, 2.4614717699999997 48.47971514999999, 2.4660152 48.05438243, 3.2899823599999998 48.05874111999999, 3.2935967299999995 48.48575332, 3.29363712 48.48970224, 3.29938351 49.07595460999999, 2.4548493 49.06777547999999))",1b77eb37-8f29-47e0-9a4c-ccd3d3ffd50e,spot,spot,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_SPOT6_202205131023532_GS1_GS1_GS1_GS1_E003N49_03332', 'acquisitionStation': 'GS1', 'archivingCenter': 'GS1', 'lastUpdateDate': '2022-05-27T12:28:14Z', 'processingDate': '2022-05-13T11:03:09.287Z', 'parentIdentifier': 'DS_SPOT6_202205131023532_GS1_GS1_GS1_GS1_E003N49_03332', 'azimuthAngle': 179.99147845401404, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'def2d4de-57c9-4e03-83b7-14d2d7eddf17', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.56422083404972, 'lon': 2.877116406099059}, 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': '99597cab-8c3e-4fca-8682-02df3057859b', 'publicationDate': '2022-05-13T11:07:52.384891488Z', 'illuminationElevationAngle': 55.275598983862814, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2032-05-24T11:22:06.96281329Z', 'incidenceAngleAcrossTrack': 4.5058097909400265, 'illuminationAzimuthAngle': 144.83514241826592, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -10.164503528423458, 'incidenceAngle': 11.00623747475797, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_SPOT6_202205131023532_GS1_GS1_GS1_GS1_E003N49_03332', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",1b77eb37-8f29-47e0-9a4c-ccd3d3ffd50e,airbus,2022-05-13T10:23:53.249Z,,,1.5960573476702509,1.5,HOURS,255421,207,6949.589839850156
