image_id,id,constellation,collection,providerName,providerProperties,sceneId,producer,acquisitionDate,start_datetime,end_datetime,cloudCoverage,resolution,deliveryTime,cost,image_id,area,incidence_angle,geometry
164,3445a392-2b36-4b16-964f-4c76da256652,spot,spot,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_SPOT6_202206151019506_FR1_GS1_FR1_GS1_E002N49_01790', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-06-29T11:03:16.910981174Z', 'processingDate': '2022-06-15T10:40:10.948Z', 'parentIdentifier': 'DS_SPOT6_202206151019506_FR1_GS1_FR1_GS1_E002N49_01790', 'azimuthAngle': 180.02483988354507, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '2516ce3c-afe9-4956-adb9-d36c3de821fc', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 49.286398948859286, 'lon': 2.153726705335716}, 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': '79d3328c-3308-4385-9233-d622cafcdb92', 'publicationDate': '2022-06-29T11:03:16.910981174Z', 'illuminationElevationAngle': 58.38672188496338, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2032-06-26T11:02:06.155382944Z', 'incidenceAngleAcrossTrack': 12.638407591087567, 'illuminationAzimuthAngle': 137.19623192474418, 'format': 'image/tiff', 'incidenceAngleAlongTrack': 10.012578912554186, 'incidenceAngle': 15.643397994496391, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_SPOT6_202206151019506_FR1_GS1_FR1_GS1_E002N49_01790', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",3445a392-2b36-4b16-964f-4c76da256652,airbus,2022-06-15 10:19:50.624000+00:00,,,6.0,1.5,HOURS,54466,164,3786.0149497949105,15.643397994496391,"POLYGON ((1.71089112 49.56391563999998, 1.72004702 49.02892619, 2.58827149 49.00823386, 2.59656229 49.54041771, 1.71089112 49.56391563999998))"
165,63ba6267-876e-4249-839d-42b6be75c550,spot,spot,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_SPOT6_202206151020061_FR1_GS1_FR1_GS1_E003N49_01790', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-06-29T11:03:01.701711079Z', 'processingDate': '2022-06-15T10:40:12.208Z', 'parentIdentifier': 'DS_SPOT6_202206151020061_FR1_GS1_FR1_GS1_E003N49_01790', 'azimuthAngle': 180.00141884055577, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '1ee2a0b2-b042-4cf5-99cf-61272705cb3a', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.80281550864168, 'lon': 2.8758081189895726}, 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': '79d3328c-3308-4385-9233-d622cafcdb92', 'publicationDate': '2022-06-29T11:03:01.701711079Z', 'illuminationElevationAngle': 59.08961584946198, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2032-06-26T11:02:06.155379376Z', 'incidenceAngleAcrossTrack': 5.452063507453963, 'illuminationAzimuthAngle': 137.8713452523991, 'format': 'image/tiff', 'incidenceAngleAlongTrack': 14.428578346711909, 'incidenceAngle': 15.25847509579052, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_SPOT6_202206151020061_FR1_GS1_FR1_GS1_E003N49_01790', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",63ba6267-876e-4249-839d-42b6be75c550,airbus,2022-06-15 10:20:06.124000+00:00,,,5.0,1.5,HOURS,264682,165,3714.1574119393968,15.25847509579052,"POLYGON ((2.44692661 49.07670787, 2.45419357 48.540643, 3.29831442 48.52833145, 3.30468963 49.06084905, 2.44692661 49.07670787))"
166,f2fb4758-7e4a-4fce-96f8-18cf51471d3f,spot,spot,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_SPOT6_202206131034272_FR1_GS1_FR1_GS1_E002N49_01790', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-06-27T17:10:32.926514265Z', 'processingDate': '2022-06-13T11:09:12.67Z', 'parentIdentifier': 'DS_SPOT6_202206131034272_FR1_GS1_FR1_GS1_E002N49_01790', 'azimuthAngle': 180.01630050613755, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '1f6be1e3-793a-4e2d-9034-181598502594', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.80130683635435, 'lon': 2.160540098608548}, 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': '7244aa8f-44a3-44c8-8b7e-a47f2c4f7239', 'publicationDate': '2022-06-27T17:10:32.926514265Z', 'illuminationElevationAngle': 60.22310285042917, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2032-06-24T14:27:07.674868261Z', 'incidenceAngleAcrossTrack': -7.304711012072687, 'illuminationAzimuthAngle': 142.79025309806778, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -17.28344184596834, 'incidenceAngle': 18.301659213197976, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_SPOT6_202206131034272_FR1_GS1_FR1_GS1_E002N49_01790', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",f2fb4758-7e4a-4fce-96f8-18cf51471d3f,airbus,2022-06-13 10:34:27.249000+00:00,,,3.545704766043749,1.5,HOURS,730064,166,3775.2373729998158,18.301659213197976,"POLYGON ((1.72678702 49.07844606, 1.72846042 48.54759452, 2.59358446 48.52356336, 2.59429317 49.05961466999999, 1.72678702 49.07844606))"
167,bf38ae88-42a2-4309-8359-5374e35cddcc,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-06-27T15:21:02.353049808Z', 'processingDate': '2022-06-13T11:20:00.968Z', 'azimuthAngle': 179.72331629851288, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '02a612e3-6268-4f9f-9575-4c761cfc36b7', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO4_01612002756456', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.94364844754057, 'lon': 2.2486930311856055}, 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': 'feb1fd62-94dc-4826-976d-cf1515ffe53d', 'publicationDate': '2022-06-27T15:21:02.353049808Z', 'illuminationElevationAngle': 62.86985138182741, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2032-06-24T12:57:11.266624063Z', 'incidenceAngleAcrossTrack': -15.967649640589654, 'illuminationAzimuthAngle': 158.41299847277142, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -25.8210074136692, 'incidenceAngle': 28.178365728772885, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",bf38ae88-42a2-4309-8359-5374e35cddcc,airbus,2022-06-13 11:08:21.227000+00:00,,,3.2,0.3,HOURS,154800,167,86.41373402913413,28.178365728772885,"POLYGON ((2.13805767 48.97530943999998, 2.1380243 48.92755348, 2.35936176 48.91189502, 2.35926881 48.9600193, 2.13805767 48.97530943999998))"
168,4863191f-3d66-4817-ae64-7cbd116b5a1a,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-06-27T15:20:01.888350059Z', 'processingDate': '2022-06-13T11:21:06.288Z', 'azimuthAngle': 180.5999145867497, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'b23c3b45-07ea-4812-b073-8f3cce59538e', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO4_01612002756482', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.96666806340307, 'lon': 2.482980344823562}, 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': 'feb1fd62-94dc-4826-976d-cf1515ffe53d', 'publicationDate': '2022-06-27T15:20:01.888350059Z', 'illuminationElevationAngle': 62.89547370157065, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2032-06-24T12:57:09.25912631Z', 'incidenceAngleAcrossTrack': -16.814112541711815, 'illuminationAzimuthAngle': 158.81273797934483, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -30.377865745125444, 'incidenceAngle': 32.291934580338946, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",4863191f-3d66-4817-ae64-7cbd116b5a1a,airbus,2022-06-13 11:08:11.898000+00:00,,,17.3,0.3,HOURS,286200,168,159.4550083853787,32.291934580338946,"POLYGON ((2.36813543 49.01894567, 2.36811013 48.93394628999999, 2.59785056 48.914313, 2.59760394 48.99990707, 2.36813543 49.01894567))"
169,b1a37eea-f6f4-4bbd-8931-42745229f06b,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-06-27T14:54:32.955801372Z', 'processingDate': '2022-06-13T11:26:06.445Z', 'azimuthAngle': 180.41949094689278, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'b59322bc-ded8-4adc-ac5f-1db9a7f46541', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO4_01612002756468', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.87760597058146, 'lon': 2.248373573115737}, 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': 'd229d0eb-c9d7-44d8-b35e-9598c3eabd9e', 'publicationDate': '2022-06-27T14:54:32.955801372Z', 'illuminationElevationAngle': 62.95323403951361, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2032-06-24T12:42:08.887377849Z', 'incidenceAngleAcrossTrack': -17.479278149596578, 'illuminationAzimuthAngle': 158.5445950408958, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -13.263400183566441, 'incidenceAngle': 21.216506073906302, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",b1a37eea-f6f4-4bbd-8931-42745229f06b,airbus,2022-06-13 11:08:42.312000+00:00,,,2.8,0.3,HOURS,468000,169,260.4393069720181,21.216506073906302,"POLYGON ((2.14163523 48.95683195, 2.14113561 48.82059656, 2.14112444 48.81975454, 2.14111789 48.80847285999999, 2.35542833 48.79836419, 2.3555932 48.8096523, 2.35562926 48.81048875, 2.35559693 48.94802938, 2.14163523 48.95683195))"
170,7768858b-b21c-4db3-bc42-e9915f16ddb6,spot,spot,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_SPOT6_202206131034272_GS1_GS1_GS1_GS1_E002N49_01790', 'acquisitionStation': 'GS1', 'archivingCenter': 'GS1', 'lastUpdateDate': '2022-06-27T14:44:13.856418543Z', 'processingDate': '2022-06-13T11:09:16.365Z', 'parentIdentifier': 'DS_SPOT6_202206131034272_GS1_GS1_GS1_GS1_E002N49_01790', 'azimuthAngle': 180.01630050613755, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '0da2e3ca-6dcb-4665-aaa9-39e9deefaae3', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.80130683635435, 'lon': 2.160540098608548}, 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': '1eb315cb-c6b3-4bb0-a79c-a01c42e57410', 'publicationDate': '2022-06-27T14:44:13.856418543Z', 'illuminationElevationAngle': 60.22310285042917, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2032-06-24T12:37:08.033809822Z', 'incidenceAngleAcrossTrack': -7.304711012072687, 'illuminationAzimuthAngle': 142.79025309806778, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -17.28344184596834, 'incidenceAngle': 18.301659213197976, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_SPOT6_202206131034272_GS1_GS1_GS1_GS1_E002N49_01790', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",7768858b-b21c-4db3-bc42-e9915f16ddb6,airbus,2022-06-13 10:34:27.249000+00:00,,,3.545704766043749,1.5,HOURS,730064,170,3775.2373729998158,18.301659213197976,"POLYGON ((1.72678702 49.07844606, 1.72846042 48.54759452, 2.59358446 48.52356336, 2.59429317 49.05961466999999, 1.72678702 49.07844606))"
171,afc9486a-34d4-4d27-9e25-f1803068cce8,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-06-24T11:33:14.483932505Z', 'processingDate': '2022-06-10T11:22:01.915Z', 'azimuthAngle': 180.02028754558978, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'b2802a61-acf3-4cdf-b82f-e6398ec66ad4', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_01626802717558', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.91104512736439, 'lon': 2.416250347425642}, 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': 'f8dc4577-065a-4d90-a58a-583b6479452f', 'publicationDate': '2022-06-24T11:33:14.483932505Z', 'illuminationElevationAngle': 62.288697536809906, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2032-06-21T11:32:04.001234049Z', 'incidenceAngleAcrossTrack': -4.869616404835862, 'illuminationAzimuthAngle': 155.68147336527733, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -16.074077178459373, 'incidenceAngle': 16.599270689158608, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",afc9486a-34d4-4d27-9e25-f1803068cce8,airbus,2022-06-10 11:01:10.047000+00:00,,,69.0,0.3,HOURS,293400,171,163.13518799171115,16.599270689158608,"POLYGON ((2.31601262 48.96237063, 2.31613894 48.86274986999999, 2.51643841 48.85966794, 2.51648807 48.9597841, 2.31601262 48.96237063))"
172,2929ecff-2e49-45e6-994a-a1ad34d90db4,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-06-24T11:33:01.314437943Z', 'processingDate': '2022-06-10T11:22:06.296Z', 'azimuthAngle': 180.31665348947942, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '001898cb-fc61-4fbc-a739-3372f51e630f', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_01626802717578', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.877532491602125, 'lon': 2.248560709411927}, 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': 'f8dc4577-065a-4d90-a58a-583b6479452f', 'publicationDate': '2022-06-24T11:33:01.314437943Z', 'illuminationElevationAngle': 62.29059359338116, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2032-06-21T11:32:04.001228996Z', 'incidenceAngleAcrossTrack': -5.814296042913183, 'illuminationAzimuthAngle': 155.4560673198801, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -6.819024229616975, 'incidenceAngle': 8.97240674987055, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",2929ecff-2e49-45e6-994a-a1ad34d90db4,airbus,2022-06-10 11:01:24.544000+00:00,,,61.1,0.3,HOURS,405000,172,225.5253574352582,8.97240674987055,"POLYGON ((2.15088542 48.94909692, 2.1508467 48.82206776, 2.15084747 48.82127909, 2.15085491 48.807963079999986, 2.34603852 48.80595377, 2.34611615 48.81929531, 2.34612223 48.82008414, 2.34627472 48.94791519, 2.15088542 48.94909692))"
173,84226fb4-8484-45e2-8696-25f378b0c7c7,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-06-24T11:27:23.739897008Z', 'processingDate': '2022-06-10T11:17:08.673Z', 'azimuthAngle': 179.84144651191113, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '7f323399-7d41-4571-92ae-6fc0001b4d1b', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_01626802717572', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.94397164061909, 'lon': 2.248561754934423}, 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': '9db1d1a9-58fc-4817-91b4-507025b9f0d5', 'publicationDate': '2022-06-24T11:27:23.739897008Z', 'illuminationElevationAngle': 62.19840965058127, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2032-06-21T11:27:03.976457568Z', 'incidenceAngleAcrossTrack': -1.1638635093432368, 'illuminationAzimuthAngle': 155.28810586316536, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -23.543787092339052, 'incidenceAngle': 23.55341746359312, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",84226fb4-8484-45e2-8696-25f378b0c7c7,airbus,2022-06-10 11:00:57.554000+00:00,,,51.0,0.3,HOURS,104400,173,58.13898607121205,23.55341746359312,"POLYGON ((2.14446005 48.96147803, 2.14449798 48.92726179999999, 2.35264954 48.926375689999986, 2.35266346 48.960723319999985, 2.14446005 48.96147803))"
174,006728c5-b427-4ec2-a572-cf8a585277b9,phr,phr,oneatlas,"{'commercialReference': 'SO22032704', 'qualified': False, 'sourceIdentifier': 'DS_PHR1A_202206211051466_FR1_PX_E002N49_0802_01689', 'acquisitionStation': 'SV1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-06-22T04:36:54.191122691Z', 'processingDate': '2022-06-22T03:33:18.156', 'parentIdentifier': 'DS_PHR1A_202206211052236_FR1_PX_E002N49_0802_01693', 'azimuthAngle': 180.0143880819444, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '3e47c655-0d0f-442d-83d7-f8e1f85882da', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'customerReference': 'C301000', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 49.04202450291403, 'lon': 2.5996165252434604}, 'workspaceName': 'public', 'processorName': 'DRS-MM V2.9vV2.9', 'correlationId': 'cefe16df-e254-415b-bbd7-d5d4bf3e03e0', 'publicationDate': '2022-06-22T04:36:54.191122691Z', 'illuminationElevationAngle': 62.01127895128667, 'productType': 'bundle', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2023-06-22T04:36:54.191126963Z', 'incidenceAngleAcrossTrack': 6.692045507846697, 'illuminationAzimuthAngle': 149.9405108413952, 'format': 'image/jp2', 'incidenceAngleAlongTrack': 16.98806418750715, 'incidenceAngle': 18.12118382567677, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1A_202206211052236_FR1_PX_E002N49_0802_01693', 'organisationName': 'AIRBUS DS GEO'}",006728c5-b427-4ec2-a572-cf8a585277b9,airbus,2022-06-21 10:52:23.681000+00:00,,,10.49,0.5,MINUTES,156690,174,430.3156014390773,18.12118382567677,"POLYGON ((2.45469423 49.13701143, 2.45553271 48.95352637, 2.74362579 48.94697714, 2.74453882 49.12979338999999, 2.45469423 49.13701143))"
175,aeeadfc9-d1f2-4a93-b64a-f659fa906d80,phr,phr,oneatlas,"{'commercialReference': 'SO22032704', 'qualified': False, 'sourceIdentifier': 'DS_PHR1A_202206211051374_FR1_PX_E002N49_0501_01574', 'acquisitionStation': 'SV1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-06-22T04:11:33.087380468Z', 'processingDate': '2022-06-22T03:34:06.140', 'parentIdentifier': 'DS_PHR1A_202206211052144_FR1_PX_E002N49_0501_01578', 'azimuthAngle': 179.9502683492967, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '54bff585-4ebf-49a2-a157-a660d63530c6', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'customerReference': 'C301000', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 49.03384407927951, 'lon': 2.363350570547962}, 'workspaceName': 'public', 'processorName': 'DRS-MM V2.9vV2.9', 'correlationId': '4dcf417a-0693-475e-80d0-e473b78ffd8d', 'publicationDate': '2022-06-22T04:11:33.087380468Z', 'illuminationElevationAngle': 61.94541777417511, 'productType': 'bundle', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2023-06-22T04:11:33.087386323Z', 'incidenceAngleAcrossTrack': 9.585878897392087, 'illuminationAzimuthAngle': 149.4965505738674, 'format': 'image/jp2', 'incidenceAngleAlongTrack': 11.58764474286686, 'incidenceAngle': 14.87657783232551, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1A_202206211052144_FR1_PX_E002N49_0501_01578', 'organisationName': 'AIRBUS DS GEO'}",aeeadfc9-d1f2-4a93-b64a-f659fa906d80,airbus,2022-06-21 10:52:14.430000+00:00,,,1.6,0.5,MINUTES,220000,175,382.69068111717297,14.87657783232551,"POLYGON ((2.21945971 49.119089039999984, 2.22043059 48.954525699999984, 2.50634295 48.94851769999999, 2.50724143 49.1120744, 2.21945971 49.119089039999984))"
176,960d801b-df02-4879-93c9-3d9d83172c8a,phr,phr,oneatlas,"{'commercialReference': 'SO22032487', 'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202206181112521_FR1_PX_E002N48_0517_06636', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-06-20T21:17:16.047104231Z', 'processingDate': '2022-06-20T19:49:46.174', 'parentIdentifier': 'DS_PHR1B_202206181113291_FR1_PX_E002N48_0517_06640', 'azimuthAngle': 180.0144240703374, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'baa61e85-80fc-4e4b-87fb-e9145da520bd', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'customerReference': 'C301000', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 48.67045393887163, 'lon': 2.360491770511686}, 'workspaceName': 'public', 'processorName': 'DRS-MM V2.9vV2.9', 'correlationId': '8794bb99-bea8-4523-8e3a-dfc4712b39b1', 'publicationDate': '2022-06-20T21:17:16.047104231Z', 'illuminationElevationAngle': 63.77524042826735, 'productType': 'bundle', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2023-06-20T21:17:16.047108426Z', 'incidenceAngleAcrossTrack': -17.09558463978723, 'illuminationAzimuthAngle': 159.5828553155054, 'format': 'image/jp2', 'incidenceAngleAlongTrack': -24.62484374849196, 'incidenceAngle': 28.89793327314154, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1B_202206181113291_FR1_PX_E002N48_0517_06640', 'organisationName': 'AIRBUS DS GEO'}",960d801b-df02-4879-93c9-3d9d83172c8a,airbus,2022-06-18 11:13:29.181000+00:00,,,0.02,0.5,MINUTES,1067810,176,2143.6557423445106,28.89793327314154,"POLYGON ((2.20166638 49.09344141, 2.19918947 48.2815092, 2.52179407 48.24959671, 2.52017918 49.07063884, 2.20166638 49.09344141))"
